image_id,coarse_label
2996,8
2997,15
2998,15
2999,16
3000,7
3001,11
3002,12
3003,8
3004,18
3005,5
3006,7
3007,16
3008,8
3009,7
3010,9
3011,9
3012,7
3013,2
3014,10
3015,9
3016,19
3017,19
3018,19
3019,19
3020,1
3021,14
3022,18
3023,12
3024,13
3025,2
3026,2
3027,0
3028,2
3029,3
3030,15
3031,6
3032,7
3033,2
3034,7
3035,19
3036,19
3037,19
3038,8
3039,9
3040,9
3041,15
3042,13
3043,2
3044,19
3045,12
3046,10
3047,13
3048,0
3049,8
3050,3
3051,15
3052,7
3053,15
3054,2
3055,10
3056,8
3057,3
3058,15
3059,6
3060,0
3061,5
3062,13
3063,9
3064,10
3065,9
3066,15
3067,17
3068,19
3069,19
3070,4
3071,13
3072,2
3073,0
3074,6
3075,6
3076,16
3077,4
3078,18
3079,9
3080,7
3081,11
3082,4
3083,5
3084,2
3085,15
3086,5
3087,10
3088,6
3089,16
3090,14
3091,18
3092,12
3093,1
3094,0
3095,13
3096,15
3097,0
3098,19
3099,5
3100,3
3101,15
3102,12
3103,18
3104,1
3105,19
3106,19
3107,3
3108,12
3109,8
3110,0
3111,19
3112,2
3113,8
3114,0
3115,11
3116,18
3117,7
3118,19
3119,10
3120,18
3121,15
3122,17
3123,2
3124,15
3125,2
3126,18
3127,14
3128,10
3129,9
3130,7
3131,1
3132,16
3133,0
3134,6
3135,3
3136,2
3137,14
3138,12
3139,9
3140,4
3141,3
3142,11
3143,8
3144,18
3145,7
3146,6
3147,1
3148,18
3149,6
3150,9
3151,15
3152,13
3153,18
3154,10
3155,8
3156,18
3157,15
3158,5
3159,19
3160,6
3161,13
3162,12
3163,11
3164,8
3165,18
3166,9
3167,3
3168,18
3169,5
3170,16
3171,8
3172,8
3173,10
3174,7
3175,12
3176,11
3177,6
3178,2
3179,14
3180,12
3181,4
3182,7
3183,13
3184,0
3185,0
3186,1
3187,18
3188,15
3189,17
3190,8
3191,19
3192,9
3193,7
3194,0
3195,0
3196,7
3197,2
3198,9
3199,2
3200,5
3201,9
3202,2
3203,3
3204,2
3205,2
3206,19
3207,7
3208,15
3209,13
3210,18
3211,6
3212,18
3213,7
3214,9
3215,15
3216,15
3217,16
3218,11
3219,1
3220,18
3221,14
3222,3
3223,8
3224,18
3225,11
3226,13
3227,6
3228,10
3229,10
3230,11
3231,3
3232,16
3233,12
3234,18
3235,10
3236,5
3237,18
3238,6
3239,2
3240,7
3241,6
3242,10
3243,18
3244,15
3245,1
3246,1
3247,2
3248,1
3249,6
3250,8
3251,7
3252,17
3253,1
3254,18
3255,17
3256,14
3257,12
3258,1
3259,1
3260,5
3261,18
3262,18
3263,12
3264,18
3265,1
3266,11
3267,7
3268,9
3269,5
3270,18
3271,12
3272,15
3273,6
3274,0
3275,19
3276,18
3277,6
3278,8
3279,3
3280,12
3281,5
3282,11
3283,0
3284,2
3285,17
3286,3
3287,3
3288,9
3289,9
3290,14
3291,19
3292,4
3293,0
3294,18
3295,17
3296,6
3297,18
3298,6
3299,6
3300,4
3301,17
3302,4
3303,18
3304,2
3305,12
3306,8
3307,14
3308,14
3309,0
3310,3
3311,1
3312,1
3313,5
3314,12
3315,10
3316,11
3317,11
3318,5
3319,17
3320,3
3321,19
3322,0
3323,6
3324,9
3325,19
3326,9
3327,14
3328,13
3329,2
3330,13
3331,17
3332,10
3333,4
3334,11
3335,9
3336,10
3337,15
3338,8
3339,2
3340,0
3341,7
3342,5
3343,3
3344,6
3345,2
3346,12
3347,3
3348,5
3349,11
3350,19
3351,19
3352,16
3353,7
3354,5
3355,17
3356,2
3357,13
3358,9
3359,19
3360,2
3361,4
3362,2
3363,7
3364,3
3365,9
3366,10
3367,13
3368,10
3369,13
3370,15
3371,3
3372,5
3373,13
3374,12
3375,14
3376,1
3377,2
3378,3
3379,15
3380,3
3381,19
3382,19
3383,12
3384,11
3385,8
3386,18
3387,16
3388,5
3389,2
3390,15
3391,6
3392,18
3393,18
3394,1
3395,0
3396,10
3397,6
3398,1
3399,5
3400,9
3401,12
3402,4
3403,16
3404,8
3405,3
3406,5
3407,14
3408,6
3409,4
3410,1
3411,12
3412,18
3413,5
3414,9
3415,3
3416,5
3417,18
3418,0
3419,7
3420,0
3421,17
3422,15
3423,9
3424,5
3425,7
3426,5
3427,7
3428,11
3429,1
3430,6
3431,8
3432,5
3433,13
3434,10
3435,19
3436,1
3437,19
3438,18
3439,9
3440,9
3441,19
3442,17
3443,0
3444,3
3445,18
3446,10
3447,1
3448,5
3449,17
3450,3
3451,6
3452,11
3453,1
3454,19
3455,3
3456,18
3457,15
3458,8
3459,3
3460,2
3461,11
3462,11
3463,8
3464,0
3465,7
3466,8
3467,2
3468,10
3469,11
3470,11
3471,3
3472,18
3473,16
3474,16
3475,9
3476,3
3477,13
3478,8
3479,2
3480,4
3481,18
3482,12
3483,17
3484,1
3485,16
3486,19
3487,10
3488,13
3489,0
3490,4
3491,3
3492,2
3493,0
3494,19
3495,17
3496,1
3497,15
3498,7
3499,5
3500,15
3501,5
3502,0
3503,0
3504,0
3505,5
3506,2
3507,14
3508,3
3509,8
3510,1
3511,0
3512,9
3513,10
3514,17
3515,18
3516,17
3517,8
3518,14
3519,9
3520,16
3521,6
3522,3
3523,17
3524,4
3525,5
3526,19
3527,18
3528,19
3529,17
3530,11
3531,14
3532,7
3533,15
3534,8
3535,17
3536,6
3537,11
3538,18
3539,13
3540,3
3541,5
3542,18
3543,13
3544,0
3545,18
3546,8
3547,18
3548,19
3549,3
3550,15
3551,11
3552,18
3553,2
3554,5
3555,6
3556,10
3557,3
3558,4
3559,12
3560,17
3561,6
3562,12
3563,9
3564,8
3565,3
3566,0
3567,14
3568,18
3569,7
3570,0
3571,3
3572,1
3573,15
3574,4
3575,4
3576,2
3577,11
3578,10
3579,5
3580,1
3581,18
3582,19
3583,9
3584,17
3585,5
3586,18
3587,4
3588,14
3589,3
3590,2
3591,11
3592,3
3593,10
3594,10
3595,3
3596,17
3597,10
3598,18
3599,13
3600,13
3601,13
3602,5
3603,16
3604,17
3605,13
3606,9
3607,13
3608,12
3609,9
3610,1
3611,9
3612,6
3613,3
3614,7
3615,19
3616,4
3617,5
3618,11
3619,8
3620,19
3621,5
3622,15
3623,3
3624,16
3625,9
3626,7
3627,10
3628,10
3629,4
3630,19
3631,13
3632,14
3633,18
3634,0
3635,19
3636,2
3637,10
3638,18
3639,0
3640,1
3641,7
3642,10
3643,3
3644,10
3645,6
3646,7
3647,1
3648,2
3649,10
3650,13
3651,10
3652,3
3653,3
3654,6
3655,15
3656,2
3657,7
3658,14
3659,14
3660,17
3661,16
3662,0
3663,10
3664,10
3665,0
3666,15
3667,2
3668,6
3669,18
3670,9
3671,3
3672,18
3673,3
3674,19
3675,3
3676,1
3677,2
3678,9
3679,18
3680,14
3681,8
3682,18
3683,6
3684,16
3685,7
3686,1
3687,19
3688,19
3689,19
3690,8
3691,7
3692,11
3693,15
3694,9
3695,7
3696,4
3697,17
3698,7
3699,6
3700,17
3701,2
3702,9
3703,9
3704,12
3705,11
3706,7
3707,9
3708,13
3709,10
3710,8
3711,7
3712,6
3713,17
3714,2
3715,10
3716,18
3717,9
3718,19
3719,3
3720,7
3721,8
3722,17
3723,6
3724,10
3725,7
3726,1
3727,12
3728,8
3729,0
3730,13
3731,2
3732,2
3733,8
3734,18
3735,10
3736,12
3737,5
3738,0
3739,0
3740,14
3741,7
3742,2
3743,0
3744,17
3745,15
3746,5
3747,2
3748,5
3749,19
3750,1
3751,7
3752,3
3753,1
3754,8
3755,8
3756,6
3757,19
3758,16
3759,7
3760,14
3761,2
3762,6
3763,2
3764,7
3765,3
3766,10
3767,3
3768,8
3769,1
3770,0
3771,3
3772,11
3773,17
3774,9
3775,3
3776,15
3777,9
3778,11
3779,19
3780,7
3781,7
3782,19
3783,19
3784,18
3785,5
3786,5
3787,13
3788,9
3789,7
3790,15
3791,11
3792,8
3793,15
3794,12
3795,3
3796,5
3797,7
3798,14
3799,5
3800,4
3801,11
3802,4
3803,5
3804,11
3805,15
3806,1
3807,10
3808,18
3809,1
3810,10
3811,16
3812,1
3813,0
3814,5
3815,8
3816,8
3817,12
3818,12
3819,11
3820,4
3821,3
3822,3
3823,6
3824,17
3825,12
3826,9
3827,8
3828,0
3829,7
3830,16
3831,9
3832,18
3833,6
3834,15
3835,11
3836,7
3837,14
3838,15
3839,9
3840,10
3841,4
3842,6
3843,13
3844,8
3845,5
3846,1
3847,1
3848,2
3849,19
3850,18
3851,0
3852,3
3853,10
3854,17
3855,12
3856,17
3857,19
3858,14
3859,19
3860,4
3861,2
3862,7
3863,18
3864,9
3865,18
3866,17
3867,9
3868,6
3869,19
3870,7
3871,7
3872,16
3873,3
3874,8
3875,6
3876,9
3877,6
3878,0
3879,12
3880,9
3881,18
3882,1
3883,9
3884,19
3885,5
3886,5
3887,9
3888,16
3889,12
3890,0
3891,8
3892,17
3893,19
3894,12
3895,2
3896,2
3897,19
3898,9
3899,9
3900,13
3901,10
3902,13
3903,9
3904,15
3905,14
3906,8
3907,14
3908,18
3909,17
3910,8
3911,19
3912,18
3913,7
3914,19
3915,17
3916,15
3917,11
3918,16
3919,17
3920,14
3921,12
3922,12
3923,3
3924,0
3925,10
3926,19
3927,6
3928,1
3929,19
3930,15
3931,11
3932,11
3933,19
3934,3
3935,8
3936,17
3937,5
3938,6
3939,7
3940,11
3941,5
3942,18
3943,9
3944,7
3945,9
3946,8
3947,6
3948,10
3949,0
3950,16
3951,3
3952,3
3953,18
3954,9
3955,17
3956,17
3957,4
3958,2
3959,15
3960,1
3961,18
3962,2
3963,16
3964,4
3965,3
3966,12
3967,11
3968,18
3969,7
3970,1
3971,10
3972,13
3973,0
3974,12
3975,4
3976,5
3977,3
3978,18
3979,2
3980,12
3981,10
3982,18
3983,18
3984,2
3985,6
3986,9
3987,8
3988,10
3989,11
3990,3
3991,19
3992,8
3993,19
3994,9
3995,0
3996,18
3997,17
3998,8
3999,12
4000,12
4001,2
4002,15
4003,17
4004,4
4005,7
4006,6
4007,17
4008,2
4009,3
4010,5
4011,12
4012,3
4013,4
4014,8
4015,9
4016,12
4017,12
4018,17
4019,0
4020,3
4021,19
4022,1
4023,14
4024,1
4025,1
4026,9
4027,15
4028,12
4029,7
4030,10
4031,18
4032,11
4033,7
4034,9
4035,11
4036,3
4037,4
4038,15
4039,4
4040,0
4041,8
4042,11
4043,0
4044,7
4045,0
4046,0
4047,2
4048,17
4049,11
4050,6
4051,0
4052,13
4053,18
4054,3
4055,12
4056,18
4057,19
4058,4
4059,2
4060,18
4061,13
4062,10
4063,9
4064,5
4065,4
4066,7
4067,5
4068,3
4069,11
4070,9
4071,3
4072,7
4073,3
4074,9
4075,0
4076,15
4077,19
4078,17
4079,9
4080,6
4081,14
4082,10
4083,0
4084,14
4085,17
4086,2
4087,11
4088,10
4089,1
4090,0
4091,17
4092,13
4093,8
4094,18
4095,8
4096,5
4097,7
4098,6
4099,14
4100,3
4101,14
4102,18
4103,16
4104,17
4105,8
4106,8
4107,19
4108,2
4109,0
4110,11
4111,15
4112,9
4113,13
4114,14
4115,13
4116,1
4117,17
4118,9
4119,14
4120,0
4121,5
4122,14
4123,1
4124,15
4125,2
4126,17
4127,18
4128,1
4129,14
4130,1
4131,7
4132,19
4133,6
4134,3
4135,19
4136,19
4137,10
4138,18
4139,7
4140,16
4141,16
4142,15
4143,5
4144,3
4145,2
4146,1
4147,1
4148,1
4149,0
4150,12
4151,0
4152,16
4153,14
4154,10
4155,1
4156,3
4157,6
4158,4
4159,15
4160,19
4161,7
4162,1
4163,9
4164,6
4165,11
4166,12
4167,6
4168,2
4169,10
4170,5
4171,17
4172,2
4173,0
4174,11
4175,6
4176,19
4177,3
4178,6
4179,3
4180,4
4181,18
4182,12
4183,12
4184,9
4185,17
4186,12
4187,16
4188,2
4189,7
4190,5
4191,8
4192,19
4193,19
4194,5
4195,3
4196,11
4197,11
4198,7
4199,0
4200,7
4201,8
4202,3
4203,11
4204,18
4205,18
4206,18
4207,5
4208,11
4209,8
4210,1
4211,19
4212,12
4213,12
4214,5
4215,14
4216,17
4217,11
4218,18
4219,6
4220,17
4221,9
4222,19
4223,0
4224,18
4225,17
4226,18
4227,7
4228,18
4229,7
4230,14
4231,9
4232,0
4233,6
4234,5
4235,19
4236,7
4237,11
4238,7
4239,17
4240,19
4241,19
4242,5
4243,11
4244,19
4245,0
4246,5
4247,7
4248,8
4249,10
4250,3
4251,19
4252,4
4253,6
4254,14
4255,18
4256,2
4257,14
4258,10
4259,4
4260,8
4261,17
4262,9
4263,17
4264,15
4265,18
4266,6
4267,7
4268,17
4269,16
4270,2
4271,16
4272,18
4273,18
4274,3
4275,15
4276,3
4277,2
4278,14
4279,5
4280,12
4281,14
4282,17
4283,8
4284,9
4285,10
4286,15
4287,18
4288,11
4289,7
4290,5
4291,7
4292,10
4293,9
4294,8
4295,17
4296,17
4297,11
4298,1
4299,0
4300,15
4301,5
4302,5
4303,6
4304,11
4305,10
4306,7
4307,15
4308,11
4309,17
4310,17
4311,19
4312,8
4313,13
4314,18
4315,17
4316,2
4317,2
4318,3
4319,14
4320,10
4321,3
4322,7
4323,2
4324,11
4325,3
4326,4
4327,13
4328,9
4329,5
4330,0
4331,9
4332,15
4333,17
4334,1
4335,7
4336,4
4337,6
4338,7
4339,2
4340,18
4341,11
4342,2
4343,17
4344,9
4345,11
4346,7
4347,3
4348,12
4349,11
4350,13
4351,14
4352,7
4353,2
4354,15
4355,16
4356,1
4357,6
4358,19
4359,10
4360,18
4361,5
4362,6
4363,14
4364,18
4365,0
4366,14
4367,18
4368,17
4369,10
4370,19
4371,6
4372,7
4373,8
4374,8
4375,9
4376,15
4377,12
4378,3
4379,8
4380,2
4381,19
4382,12
4383,5
4384,11
4385,9
4386,14
4387,15
4388,10
4389,19
4390,9
4391,5
4392,7
4393,17
4394,13
4395,13
4396,4
4397,9
4398,11
4399,12
4400,19
4401,7
4402,11
4403,14
4404,16
4405,0
4406,5
4407,19
4408,8
4409,2
4410,1
4411,1
4412,8
4413,17
4414,3
4415,8
4416,13
4417,0
4418,3
4419,4
4420,0
4421,0
4422,9
4423,7
4424,4
4425,18
4426,5
4427,12
4428,10
4429,2
4430,8
4431,3
4432,9
4433,8
4434,0
4435,18
4436,5
4437,4
4438,11
4439,6
4440,11
4441,4
4442,2
4443,15
4444,18
4445,6
4446,11
4447,5
4448,4
4449,17
4450,10
4451,11
4452,7
4453,7
4454,16
4455,17
4456,2
4457,3
4458,3
4459,10
4460,6
4461,14
4462,6
4463,2
4464,18
4465,3
4466,9
4467,7
4468,5
4469,2
4470,4
4471,5
4472,17
4473,0
4474,6
4475,19
4476,9
4477,19
4478,2
4479,5
4480,19
4481,8
4482,18
4483,19
4484,7
4485,18
4486,19
4487,11
4488,8
4489,4
4490,18
4491,14
4492,10
4493,7
4494,13
4495,5
4496,10
4497,8
4498,19
4499,1
4500,2
4501,0
4502,11
4503,3
4504,19
4505,3
4506,12
4507,5
4508,12
4509,4
4510,18
4511,11
4512,11
4513,9
4514,5
4515,4
4516,10
4517,15
4518,15
4519,11
4520,5
4521,11
4522,10
4523,0
4524,8
4525,19
4526,10
4527,17
4528,16
4529,7
4530,6
4531,1
4532,16
4533,0
4534,15
4535,15
4536,16
4537,11
4538,18
4539,7
4540,9
4541,13
4542,19
4543,8
4544,10
4545,17
4546,16
4547,7
4548,0
4549,19
4550,12
4551,7
4552,18
4553,15
4554,17
4555,7
4556,16
4557,2
4558,16
4559,5
4560,13
4561,0
4562,7
4563,0
4564,12
4565,17
4566,1
4567,6
4568,7
4569,5
4570,17
4571,1
4572,12
4573,1
4574,12
4575,17
4576,15
4577,4
4578,2
4579,7
4580,9
4581,9
4582,11
4583,14
4584,3
4585,12
4586,10
4587,7
4588,5
4589,4
4590,4
4591,9
4592,7
4593,9
4594,9
4595,11
4596,9
4597,15
4598,8
4599,17
4600,10
4601,3
4602,12
4603,8
4604,19
4605,6
4606,18
4607,4
4608,15
4609,12
4610,8
4611,7
4612,4
4613,2
4614,18
4615,6
4616,0
4617,15
4618,3
4619,13
4620,5
4621,19
4622,18
4623,1
4624,15
4625,5
4626,1
4627,5
4628,18
4629,6
4630,15
4631,5
4632,2
4633,7
4634,4
4635,8
4636,11
4637,13
4638,19
4639,9
4640,7
4641,6
4642,5
4643,7
4644,2
4645,18
4646,17
4647,9
4648,17
4649,18
4650,17
4651,19
4652,6
4653,5
4654,2
4655,9
4656,3
4657,17
4658,7
4659,1
4660,18
4661,11
4662,5
4663,10
4664,6
4665,18
4666,5
4667,11
4668,17
4669,7
4670,8
4671,2
4672,3
4673,4
4674,15
4675,0
4676,4
4677,17
4678,6
4679,8
4680,15
4681,14
4682,0
4683,6
4684,5
4685,17
4686,8
4687,8
4688,3
4689,9
4690,5
4691,4
4692,9
4693,5
4694,16
4695,0
4696,8
4697,14
4698,1
4699,8
4700,18
4701,10
4702,5
4703,19
4704,8
4705,4
4706,8
4707,16
4708,10
4709,5
4710,18
4711,8
4712,18
4713,1
4714,13
4715,4
4716,1
4717,9
4718,5
4719,19
4720,1
4721,16
4722,8
4723,1
4724,19
4725,10
4726,13
4727,11
4728,4
4729,10
4730,7
4731,8
4732,4
4733,3
4734,7
4735,1
4736,14
4737,6
4738,18
4739,2
4740,8
4741,10
4742,14
4743,1
4744,7
4745,0
4746,12
4747,7
4748,19
4749,1
4750,7
4751,10
4752,10
4753,8
4754,18
4755,12
4756,13
4757,4
4758,7
4759,6
4760,19
4761,2
4762,10
4763,7
4764,7
4765,0
4766,0
4767,8
4768,9
4769,0
4770,9
4771,8
4772,8
4773,8
4774,1
4775,18
4776,6
4777,2
4778,14
4779,3
4780,8
4781,8
4782,0
4783,0
4784,9
4785,11
4786,5
4787,3
4788,4
4789,18
4790,3
4791,1
4792,4
4793,1
4794,10
4795,12
4796,1
4797,6
4798,1
4799,12
4800,18
4801,11
4802,19
4803,4
4804,12
4805,15
4806,2
4807,19
4808,9
4809,11
4810,10
4811,12
4812,15
4813,2
4814,8
4815,16
4816,9
4817,4
4818,17
4819,0
4820,5
4821,5
4822,5
4823,15
4824,5
4825,18
4826,10
4827,18
4828,14
4829,10
4830,6
4831,17
4832,1
4833,2
4834,0
4835,7
4836,14
4837,15
4838,12
4839,17
4840,19
4841,19
4842,12
4843,4
4844,11
4845,14
4846,1
4847,15
4848,3
4849,10
4850,4
4851,5
4852,18
4853,18
4854,11
4855,9
4856,0
4857,7
4858,11
4859,8
4860,9
4861,2
4862,8
4863,7
4864,1
4865,1
4866,17
4867,18
4868,0
4869,8
4870,1
4871,1
4872,2
4873,11
4874,12
4875,3
4876,16
4877,4
4878,0
4879,5
4880,8
4881,6
4882,14
4883,18
4884,17
4885,19
4886,4
4887,3
4888,19
4889,15
4890,15
4891,19
4892,3
4893,15
4894,18
4895,6
4896,7
4897,18
4898,7
4899,15
4900,3
4901,3
4902,19
4903,5
4904,18
4905,15
4906,7
4907,16
4908,19
4909,8
4910,4
4911,18
4912,13
4913,2
4914,13
4915,4
4916,15
4917,17
4918,10
4919,6
4920,6
4921,19
4922,14
4923,0
4924,0
4925,18
4926,8
4927,13
4928,1
4929,19
4930,15
4931,18
4932,1
4933,14
4934,17
4935,17
4936,18
4937,17
4938,8
4939,4
4940,10
4941,19
4942,9
4943,10
4944,5
4945,15
4946,9
4947,7
4948,12
4949,7
4950,10
4951,18
4952,15
4953,1
4954,10
4955,13
4956,15
4957,2
4958,11
4959,0
4960,1
4961,18
4962,15
4963,5
4964,15
4965,2
4966,3
4967,9
4968,8
4969,6
4970,2
4971,3
4972,9
4973,11
4974,2
4975,7
4976,2
4977,10
4978,9
4979,7
4980,10
4981,18
4982,6
4983,4
4984,18
4985,12
4986,1
4987,19
4988,17
4989,10
4990,3
4991,19
4992,0
4993,18
4994,8
4995,7
4996,15
4997,4
4998,7
4999,19
5000,12
5001,11
5002,18
5003,12
5004,2
5005,16
5006,18
5007,18
5008,1
5009,12
5010,6
5011,3
5012,4
5013,6
5014,9
5015,5
5016,4
5017,10
5018,14
5019,1
5020,6
5021,9
5022,8
5023,19
5024,17
5025,11
5026,2
5027,5
5028,6
5029,4
5030,8
5031,12
5032,18
5033,8
5034,14
5035,10
5036,1
5037,4
5038,11
5039,18
5040,2
5041,13
5042,1
5043,4
5044,7
5045,1
5046,13
5047,17
5048,11
5049,0
5050,10
5051,8
5052,4
5053,2
5054,6
5055,0
5056,11
5057,5
5058,10
5059,9
5060,3
5061,9
5062,18
5063,19
5064,13
5065,12
5066,18
5067,18
5068,9
5069,7
5070,1
5071,2
5072,9
5073,1
5074,12
5075,15
5076,8
5077,6
5078,10
5079,0
5080,19
5081,7
5082,9
5083,5
5084,9
5085,7
5086,18
5087,3
5088,8
5089,18
5090,5
5091,19
5092,19
5093,8
5094,9
5095,7
5096,7
5097,9
5098,7
5099,18
5100,18
5101,15
5102,19
5103,0
5104,12
5105,6
5106,5
5107,6
5108,2
5109,2
5110,19
5111,2
5112,10
5113,11
5114,18
5115,11
5116,2
5117,16
5118,3
5119,12
5120,10
5121,3
5122,5
5123,19
5124,15
5125,5
5126,6
5127,7
5128,18
5129,11
5130,14
5131,7
5132,1
5133,6
5134,15
5135,9
5136,18
5137,3
5138,7
5139,18
5140,11
5141,7
5142,16
5143,1
5144,11
5145,15
5146,4
5147,15
5148,10
5149,11
5150,19
5151,6
5152,18
5153,7
5154,9
5155,7
5156,7
5157,8
5158,3
5159,8
5160,8
5161,18
5162,16
5163,6
5164,14
5165,11
5166,18
5167,10
5168,19
5169,19
5170,14
5171,15
5172,0
5173,1
5174,3
5175,18
5176,0
5177,19
5178,7
5179,8
5180,16
5181,7
5182,9
5183,0
5184,2
5185,19
5186,14
5187,6
5188,6
5189,16
5190,9
5191,15
5192,8
5193,13
5194,19
5195,12
5196,5
5197,2
5198,15
5199,5
5200,17
5201,9
5202,14
5203,4
5204,15
5205,12
5206,7
5207,9
5208,4
5209,8
5210,19
5211,0
5212,17
5213,2
5214,6
5215,9
5216,11
5217,12
5218,8
5219,0
5220,14
5221,13
5222,17
5223,1
5224,0
5225,12
5226,11
5227,8
5228,1
5229,15
5230,12
5231,0
5232,2
5233,5
5234,8
5235,0
5236,2
5237,18
5238,11
5239,11
5240,5
5241,17
5242,7
5243,7
5244,15
5245,15
5246,5
5247,18
5248,9
5249,5
5250,11
5251,11
5252,0
5253,6
5254,9
5255,6
5256,15
5257,6
5258,4
5259,17
5260,6
5261,13
5262,0
5263,15
5264,19
5265,10
5266,1
5267,10
5268,9
5269,15
5270,19
5271,5
5272,4
5273,5
5274,0
5275,7
5276,0
5277,10
5278,6
5279,14
5280,17
5281,8
5282,7
5283,5
5284,9
5285,19
5286,15
5287,1
5288,4
5289,18
5290,19
5291,16
5292,3
5293,9
5294,3
5295,7
5296,11
5297,3
5298,9
5299,14
5300,9
5301,13
5302,10
5303,18
5304,15
5305,4
5306,15
5307,9
5308,13
5309,15
5310,17
5311,9
5312,11
5313,18
5314,3
5315,17
5316,8
5317,8
5318,18
5319,12
5320,12
5321,7
5322,10
5323,16
5324,18
5325,3
5326,10
5327,7
5328,7
5329,19
5330,12
5331,17
5332,13
5333,2
5334,6
5335,6
5336,3
5337,18
5338,7
5339,3
5340,18
5341,11
5342,19
5343,15
5344,5
5345,4
5346,13
5347,10
5348,1
5349,8
5350,18
5351,1
5352,8
5353,12
5354,12
5355,16
5356,0
5357,10
5358,5
5359,17
5360,19
5361,9
5362,5
5363,4
5364,18
5365,7
5366,7
5367,12
5368,7
5369,12
5370,9
5371,8
5372,2
5373,10
5374,8
5375,18
5376,7
5377,7
5378,19
5379,16
5380,15
5381,18
5382,11
5383,9
5384,15
5385,17
5386,18
5387,11
5388,11
5389,18
5390,3
5391,1
5392,2
5393,12
5394,17
5395,11
5396,11
5397,1
5398,18
5399,18
5400,16
5401,16
5402,9
5403,2
5404,10
5405,6
5406,9
5407,6
5408,17
5409,8
5410,9
5411,2
5412,2
5413,2
5414,0
5415,7
5416,6
5417,2
5418,2
5419,9
5420,13
5421,9
5422,5
5423,9
5424,5
5425,2
5426,0
5427,8
5428,13
5429,1
5430,16
5431,13
5432,3
5433,11
5434,13
5435,2
5436,18
5437,2
5438,11
5439,9
5440,1
5441,6
5442,11
5443,2
5444,19
5445,7
5446,19
5447,0
5448,8
5449,19
5450,7
5451,1
5452,7
5453,19
5454,1
5455,18
5456,13
5457,6
5458,1
5459,13
5460,10
5461,11
5462,9
5463,3
5464,13
5465,2
5466,17
5467,7
5468,14
5469,8
5470,5
5471,12
5472,7
5473,17
5474,10
5475,7
5476,9
5477,0
5478,18
5479,3
5480,2
5481,5
5482,6
5483,19
5484,19
5485,3
5486,5
5487,3
5488,2
5489,6
5490,12
5491,2
5492,4
5493,9
5494,11
5495,8
5496,17
5497,0
5498,17
5499,7
5500,1
5501,19
5502,5
5503,0
5504,1
5505,13
5506,18
5507,19
5508,11
5509,13
5510,15
5511,3
5512,16
5513,17
5514,1
5515,6
5516,3
5517,17
5518,1
5519,18
5520,19
5521,17
5522,15
5523,2
5524,12
5525,4
5526,9
5527,6
5528,2
5529,9
5530,18
5531,18
5532,0
5533,19
5534,9
5535,5
5536,8
5537,6
5538,8
5539,8
5540,1
5541,19
5542,7
5543,18
5544,11
5545,11
5546,19
5547,4
5548,15
5549,0
5550,2
5551,3
5552,17
5553,7
5554,14
5555,6
5556,2
5557,2
5558,3
5559,10
5560,17
5561,6
5562,2
5563,8
5564,12
5565,18
5566,10
5567,14
5568,12
5569,12
5570,11
5571,13
5572,5
5573,0
5574,14
5575,1
5576,19
5577,1
5578,9
5579,18
5580,17
5581,10
5582,2
5583,1
5584,6
5585,3
5586,13
5587,14
5588,11
5589,6
5590,14
5591,11
5592,5
5593,0
5594,12
5595,19
5596,2
5597,14
5598,13
5599,1
5600,18
5601,9
5602,5
5603,6
5604,8
5605,14
5606,10
5607,8
5608,2
5609,4
5610,7
5611,0
5612,12
5613,15
5614,17
5615,13
5616,18
5617,11
5618,12
5619,6
5620,8
5621,5
5622,9
5623,15
5624,15
5625,17
5626,17
5627,6
5628,2
5629,8
5630,17
5631,12
5632,3
5633,9
5634,14
5635,12
5636,8
5637,11
5638,3
5639,2
5640,6
5641,19
5642,14
5643,7
5644,10
5645,15
5646,6
5647,9
5648,14
5649,11
5650,8
5651,7
5652,6
5653,14
5654,18
5655,10
5656,13
5657,17
5658,10
5659,17
5660,14
5661,18
5662,5
5663,18
5664,4
5665,19
5666,13
5667,9
5668,11
5669,11
5670,7
5671,3
5672,7
5673,11
5674,5
5675,13
5676,19
5677,6
5678,11
5679,19
5680,0
5681,12
5682,12
5683,9
5684,4
5685,10
5686,9
5687,3
5688,12
5689,9
5690,3
5691,19
5692,11
5693,8
5694,14
5695,8
5696,17
5697,8
5698,9
5699,7
5700,15
5701,14
5702,10
5703,9
5704,5
5705,1
5706,13
5707,19
5708,5
5709,11
5710,19
5711,5
5712,11
5713,14
5714,14
5715,6
5716,3
5717,8
5718,2
5719,11
5720,7
5721,15
5722,12
5723,3
5724,19
5725,14
5726,18
5727,1
5728,16
5729,10
5730,12
5731,6
5732,17
5733,11
5734,0
5735,5
5736,16
5737,5
5738,19
5739,2
5740,2
5741,19
5742,0
5743,18
5744,11
5745,7
5746,3
5747,18
5748,5
5749,15
5750,11
5751,9
5752,18
5753,13
5754,12
5755,9
5756,3
5757,17
5758,13
5759,9
5760,19
5761,8
5762,13
5763,7
5764,7
5765,5
5766,3
5767,13
5768,11
5769,2
5770,17
5771,7
5772,18
5773,0
5774,13
5775,18
5776,5
5777,7
5778,2
5779,10
5780,9
5781,17
5782,9
5783,11
5784,2
5785,9
5786,16
5787,2
5788,16
5789,0
5790,8
5791,8
5792,1
5793,10
